"","Date","Moisture 8.0","Moisture 16.0","Moisture 26.0","Temperature 8.0","Temperature 16.0","Ecpw 8.0","Ecpw 16.0","Ecpw 26.0"
"1575","09/07/24 02:00",36.3050052616257,39.3681801452394,33.3230753778593,72.4999999999999,69.8,1.94594846004286,2.15649090590215,1.78807076813241
"1576","09/07/24 02:30",36.2470038694768,39.3011309581982,33.2257431051065,72.2659999999999,69.8,1.97427189744123,2.15817261078812,1.79877639509035
"1577","09/07/24 03:00",36.3050052616258,39.3024562229609,33.2744314906151,72.05,70.0159999999999,1.94018404905609,2.15726770615568,1.7927735722791
"1578","09/07/24 03:30",36.2470038694768,39.3024562229609,33.2216623200109,72.05,69.8,1.96539129979556,2.15690466261149,1.79686282738128
"1579","09/07/24 04:00",36.2484886469421,39.3668616056171,33.2785103456822,71.816,70.0159999999999,1.96285312756398,2.15377280078595,1.78950135416727
"1580","09/07/24 04:30",36.1919261714598,39.3694897086138,33.2216623200109,71.6,70.0159999999999,1.99158417666444,2.15287580968943,1.7940453085518
"1581","09/07/24 05:00",36.2499584348099,39.302456222961,33.217549447661,71.3659999999999,70.0159999999999,1.96267001240344,2.15469165861839,1.79392821594869
"1582","09/07/24 05:30",36.2484886469421,39.3668616056171,33.2216623200109,71.1499999999999,69.8,1.96001659516462,2.15182109456417,1.79154609249694
"1583","09/07/24 06:00",36.1919261714597,39.239262057211,33.1688404120799,70.916,70.0159999999999,1.99138907162141,2.15587683184673,1.79688848952655
"1584","09/07/24 06:30",36.1919261714597,39.239262057211,33.2175494476609,70.7,70.0159999999999,1.98333792648192,2.15527635580417,1.79119509537509
"1585","09/07/24 07:00",36.2499584348098,39.3681801452393,33.274431490615,70.7,69.8,1.94427951393673,2.14953042087272,1.78458625354485
"1586","09/07/24 07:30",36.193404334612,39.3050799567008,33.1688404120799,70.466,69.8,1.96912790821507,2.15087955455798,1.79336719530459
"1587","09/07/24 08:00",36.1904434161282,39.3037725889412,33.2216623200108,70.2499999999999,69.8,1.96701110810819,2.15040408055357,1.78880763285619
"1588","09/07/24 08:30",36.2470038694768,39.2379566778453,33.2297920553252,70.0159999999999,69.8,1.9347359869891,2.15194945251024,1.78606017308537
"1589","09/07/24 09:00",36.1934043346121,39.2405670124559,33.2216623200109,70.0159999999999,69.8,1.95546947117515,2.15111789353014,1.78689131243473
"1590","09/07/24 09:30",36.1323579100204,39.302456222961,33.2339698765786,69.8,69.8,1.98056397485665,2.1477188833854,1.78577360419527
"1591","09/07/24 10:00",36.1859954517687,39.2971306644512,33.2949568124913,69.8,69.8,1.93954158478136,2.14701250572152,1.78081313472669
"1592","09/07/24 10:30",41.6150243216203,39.2930446743414,33.3114345370193,69.566,69.8,1.901858613594,2.17190845344044,1.90003274876306
"1593","09/07/24 11:00",41.0115065240707,39.360152783359,33.2991138546338,69.566,69.566,2.04284637979096,2.16699828732033,1.89341241008971
"1594","09/07/24 11:30",40.1744299348737,39.360152783359,33.3032375047987,69.566,69.566,2.05407659857366,2.16437385078004,1.88138572750219
"1595","09/07/24 12:00",39.6648329138621,39.2930446743414,33.2465481241479,69.8,69.566,1.90222100880263,2.1657524750422,1.88200092012291
"1596","09/07/24 12:30",38.8409802692277,39.2930446743414,33.3073280064906,70.0159999999999,69.566,2.09816059279363,2.1649323561596,1.86985401715689
"1597","09/07/24 13:00",38.3864219962762,39.2902694674617,33.3073280064906,70.2499999999999,69.35,2.04584381642559,2.16174239254042,1.86065259434674
"1598","09/07/24 13:30",38.1552264804075,39.2888662171446,33.2547854775421,70.466,69.35,2.00540185091149,2.15857437814904,1.8582629876402
"1599","09/07/24 14:00",38.1508463477058,39.4160768788028,33.3638923538007,70.916,69.35,1.91578737308387,2.15068929943709,1.84295473941941
"1600","09/07/24 14:30",37.8711794660541,39.2860280255884,33.3114345370193,71.3659999999999,69.1159999999999,1.97192416984716,2.15418190387314,1.84504375522487
"1601","09/07/24 15:00",37.6420700925473,39.1556566625038,33.3114345370193,72.2659999999999,69.35,1.99441613950105,2.15553109527017,1.83999596585421
"1602","09/07/24 15:30",37.5264190696211,39.1556566625038,33.1980468037108,72.95,69.1159999999999,2.01861571435105,2.15377657837718,1.85145251387349
"1603","09/07/24 16:00",37.4657348580056,39.1542900427571,33.3032375047987,73.166,69.35,2.0234398218236,2.15112731414918,1.83764266421823
